"V1","V2","V3"
-65.355,-39.864,-0.75926
-63.627,-34.375,-3.0106
-63.106,-35.029,-2.2752
-64.263,-33.756,-3.7806
-65.4,-35.635,-3.5194
-65.202,-37.988,-4.2225
-65.107,-38.852,-2.6449
-64.405,-40.832,-3.4701
-64.598,-36.646,-1.9798
-65.043,-38.432,-3.436
-63.949,-39.757,-4.9363
-62.804,-41.881,-4.5919
-63.391,-42.592,-3.9588
-62.541,-41.179,-5.2851
-61.198,-42.654,-5.3317
-60.01,-44.276,-5.2346
-63.065,-40.089,1.1499
-61.124,-39.862,1.1751
-65.545,-41.963,-1.7315
-65.138,-40.634,0.31986
-64.63,-41.663,1.1856
-65.736,-43.493,0.78271
-63.849,-42.772,1.8397
-62.415,-44.306,-4.1931
-64.129,-43.265,-3.3646
-59.01,-46.057,-5.0693
-60.648,-45.217,-4.6602
-61.467,-46.108,-4.2357
-60.694,-47.936,-4.1595
-62.435,-47.005,-3.8323
-65.722,-44.795,-1.4464
-66.083,-45.67,0.019714
-65.027,-44.02,-2.5781
-64.272,-46.044,-3.0198
-63.554,-47.972,-3.198
-65.576,-47.872,-0.40558
-65.824,-46.6,1.5898
-62.954,-49.942,-3.1982
-64.418,-48.919,-2.0533
-64.852,-49.999,-0.51028
-64.024,-52.171,-0.40901
-64.732,-51.12,1.1234
-63.505,-44.374,-15.216
-63.849,-43.26,-13.869
-61.861,-46.283,-17.66
-62.801,-45.378,-16.537
-62.798,-46.596,-14.658
-61.825,-48.583,-14.284
-61.465,-47.05,-13.054
-59.662,-48.272,-19.448
-60.789,-47.256,-18.623
-56.331,-50.081,-20.399
-58.211,-49.329,-20.237
-58.761,-50.72,-19.713
-57.23,-52.727,-19.303
-59.317,-52.141,-18.705
-61.67,-49.957,-15.765
-60.871,-50.479,-13.987
-61.562,-48.759,-17.612
-60.847,-51.13,-17.367
-59.723,-53.332,-17.202
-60.1,-52.364,-13.828
-59.61,-50.614,-12.729
-58.142,-55.211,-17.006
-59.766,-54.021,-15.405
-59.37,-54.337,-13.831
-58.406,-56.338,-13.918
-58.694,-54.514,-12.509
-53.069,-49.67,-18.725
-54.477,-50.093,-19.779
-50.779,-48.716,-16.884
-51.914,-49.173,-17.77
-52.101,-50.24,-17.401
-51.061,-50.901,-16.058
-52.281,-51.427,-17.02
-48.477,-47.681,-15.433
-49.586,-48.252,-16.149
-47.326,-47.114,-14.738
-47.382,-48.332,-14.165
-47.356,-49.593,-13.55
-49.857,-50.429,-15.192
-50.035,-51.624,-14.81
-49.749,-49.316,-15.66
-48.638,-50.035,-14.385
-47.478,-50.799,-13.028
-49.075,-52.373,-13.495
-50.269,-52.815,-14.398
-47.753,-52.011,-12.569
-48.102,-53.124,-12.235
-48.379,-54.287,-11.916
-56.746,-57.572,-15.208
-56.981,-58.182,-13.886
-55.869,-55.362,-17.532
-56.321,-56.639,-16.498
-54.619,-57.449,-15.414
-53.167,-56.714,-14.803
-53.39,-57.983,-14.072
-55.115,-52.569,-18.882
-55.505,-53.987,-18.349
-54.816,-51.299,-19.349
-53.547,-52.061,-17.931
-52.488,-52.708,-16.637
-52.964,-55.42,-15.559
-51.969,-55.981,-14.073
-54.031,-54.776,-17.001
-52.677,-54.043,-16.181
-51.458,-53.369,-15.31
-50.809,-55.337,-13.354
-50.99,-56.516,-12.781
-50.579,-54.059,-13.959
-49.642,-54.813,-12.683
-48.66,-55.472,-11.502
-55.131,-59.392,-13.184
-56.916,-58.671,-12.544
-52.271,-58.422,-12.649
-53.555,-59.101,-13.038
-53.657,-60.029,-11.898
-52.192,-60.433,-10.591
-53.43,-60.713,-10.696
-49.948,-57.094,-11.543
-51.054,-57.705,-12.124
-48.847,-56.598,-10.979
-48.923,-57.675,-10.559
-48.9,-58.843,-10.113
-51.017,-60.005,-10.48
-50.696,-60.8,-9.3826
-51.147,-58.889,-11.409
-49.932,-59.442,-10.332
-48.665,-59.999,-9.3129
-49.171,-61.047,-8.317
-50.268,-61.278,-8.354
-48.174,-60.767,-8.3678
-47.622,-61.127,-7.4562
-47.121,-61.362,-6.6284
-63.095,-53.125,-1.7248
-62.702,-54.194,0.0090801
-61.277,-50.814,-3.9094
-62.465,-51.957,-3.1743
-62.039,-54.156,-2.8665
-60.908,-55.144,-3.8651
-61.321,-56.313,-2.1444
-59.017,-48.91,-4.421
-60.053,-49.829,-4.1584
-57.397,-47.053,-5.3846
-58.153,-48.031,-4.8558
-57.589,-50.017,-4.7271
-56.536,-51.262,-5.1484
-57.417,-52.048,-4.8463
-59.773,-53.88,-4.5744
-59.901,-56.217,-4.4872
-59.839,-51.791,-4.3752
-58.538,-52.901,-4.7295
-57.695,-54.183,-5.1404
-59.06,-57.47,-4.9772
-59.631,-58.68,-3.8984
-57.238,-55.457,-5.6959
-58.086,-56.342,-5.4026
-58.35,-58.854,-5.4469
-57.466,-60.336,-5.98
-57.512,-61.436,-5.0493
-56.746,-45.106,-7.2823
-56.828,-46.019,-6.1805
-58.164,-43.973,-9.5178
-57.279,-44.389,-8.5077
-56.114,-46.398,-8.1867
-56.287,-47.904,-9.0925
-55.6,-48.631,-7.8198
-60.888,-43.919,-11.235
-59.468,-43.828,-10.377
-62.546,-43.893,-12.198
-61.083,-45.427,-12.119
-59.911,-47.034,-12.067
-57.242,-47.427,-10.215
-56.817,-49.503,-9.9183
-58.183,-45.535,-10.366
-58.504,-47.208,-11.193
-59.034,-48.915,-11.927
-57.5,-51.059,-10.709
-56.68,-51.555,-9.6377
-58.466,-50.773,-11.732
-58.177,-52.764,-11.518
-58.02,-54.815,-11.428
-57.276,-59.104,-6.6585
-56.175,-61.639,-6.3588
-56.448,-54.53,-6.0658
-57.077,-56.653,-6.4555
-57.042,-58.102,-7.2769
-56.814,-57.109,-7.8896
-56.642,-59.657,-7.9816
-55.839,-50.465,-5.7555
-55.958,-52.569,-5.8341
-56.045,-48.176,-5.8636
-55.388,-49.546,-6.6694
-55.536,-50.903,-7.6614
-56.3,-54.964,-7.7139
-56.785,-56.365,-8.6312
-55.97,-53.757,-6.7387
-55.854,-52.981,-7.6268
-56.118,-52.219,-8.636
-56.941,-55.737,-9.4449
-56.966,-57.992,-9.5244
-56.733,-53.664,-9.499
-57.389,-55.215,-10.386
-57.657,-56.961,-11.397
-54.467,-62.213,-6.4666
-54.126,-62.728,-5.4463
-55.465,-61.023,-8.4221
-54.947,-61.645,-7.5054
-52.882,-62.131,-6.4324
-51.655,-61.94,-6.4511
-51.242,-62.173,-5.3952
-56.337,-59.742,-10.31
-55.951,-60.377,-9.3416
-56.68,-59.17,-11.378
-54.83,-60.65,-10.714
-53.03,-61.213,-9.5958
-52.07,-61.727,-7.4894
-50.443,-61.68,-6.4137
-53.873,-61.537,-8.5498
-52.58,-61.583,-8.5169
-51.331,-61.388,-8.4055
-49.339,-61.595,-6.4299
-48.815,-61.694,-5.4759
-49.736,-61.485,-7.3483
-48.183,-61.499,-6.4642
-46.61,-61.574,-5.7702
-60.781,-55.585,0.3589
-61.429,-54.677,1.1545
-59.976,-58.003,-1.2147
-60.338,-56.7,-0.38377
-58.771,-56.397,0.34258
-57.199,-57.249,0.36798
-57.628,-56.029,0.80117
-58.628,-60.918,-3.043
-59.454,-59.445,-2.1234
-55.647,-63.241,-4.2126
-57.331,-62.332,-3.779
-56.971,-62.62,-2.2381
-55.128,-63.84,-1.5744
-56.358,-62.292,-0.7581
-56.918,-58.718,0.13375
-55.758,-58.214,0.604
-58.289,-59.292,-0.60513
-56.847,-60.45,-0.17537
-55.489,-61.545,0.35949
-54.54,-59.282,1.011
-54.819,-57.827,1.1023
-54.148,-62.857,0.86554
-54.44,-60.867,1.0183
-53.418,-60.438,1.5834
-52.27,-61.539,2.3176
-52.309,-59.976,2.1518
-52.23,-62.928,-4.4195
-53.824,-63.299,-4.4635
-49.611,-62.26,-4.3724
-50.933,-62.596,-4.3671
-50.54,-63.078,-3.5009
-48.857,-63.297,-2.6456
-50.223,-63.727,-2.6509
-47.205,-61.85,-4.6025
-48.392,-62.028,-4.5165
-46.121,-61.832,-4.8719
-45.645,-62.146,-3.9906
-45.151,-62.634,-3.1518
-47.559,-62.999,-2.692
-47.163,-63.56,-1.8585
-47.946,-62.444,-3.5512
-46.29,-62.76,-2.8461
-44.657,-63.148,-2.2748
-45.56,-63.807,-1.15
-46.843,-64.116,-1.0089
-44.311,-63.674,-1.3797
-44,-64.197,-0.52848
-43.783,-64.784,0.36327
-52.067,-63.318,2.2495
-51.205,-62.64,3.0291
-52.978,-64.543,0.24695
-52.629,-64.071,1.3128
-50.92,-64.942,1.6896
-49.361,-65.434,1.1754
-49.317,-65.484,2.1334
-53.391,-64.407,-2.2837
-53.227,-64.658,-0.99436
-53.599,-63.888,-3.4276
-51.685,-64.162,-2.5654
-49.917,-64.37,-1.7706
-49.477,-65.243,0.12584
-47.82,-65.27,0.8963
-51.24,-65.103,-0.50062
-49.617,-64.869,-0.86449
-48.204,-64.438,-0.94151
-46.398,-64.989,0.69413
-46.351,-65.419,1.6188
-46.591,-64.563,-0.1544
-45.08,-64.813,0.54458
-43.741,-65.405,1.2094
-50.049,-63.76,3.5408
-50.13,-62.078,3.6359
-47.703,-65.787,2.6542
-49.202,-65.225,3.0482
-49.049,-64.811,3.891
-48.029,-65.928,4.2484
-48.7,-64.373,4.6846
-45.003,-65.886,2.3144
-46.256,-65.842,2.4448
-43.846,-66.151,2.0803
-44.057,-66.817,2.8949
-44.372,-67.49,3.5895
-46.739,-66.684,3.9316
-47.276,-67.04,4.5869
-46.429,-66.284,3.2033
-45.455,-67.097,3.7677
-45,-68.255,4.1637
-46.796,-68.105,4.8987
-47.903,-67.127,5.2128
-45.705,-68.813,4.6362
-46.682,-69.186,5.0697
-47.709,-69.299,5.5341
-50.226,-33.449,-3.8467
-52.788,-34.932,-2.7153
-51.498,-34.267,-3.4085
-49.961,-34.176,-3.0767
-49.708,-34.844,-2.2354
-55.452,-36.281,-1.0612
-54.112,-35.57,-1.8981
-58.091,-38.314,0.54532
-56.752,-37.177,-0.20901
-55.155,-37.092,-0.18333
-54.84,-38.019,0.58286
-53.543,-37.001,-0.17605
-50.959,-35.551,-1.6603
-49.434,-35.506,-1.3816
-52.515,-35.551,-1.8021
-52.215,-36.239,-0.93824
-51.944,-36.974,-0.11599
-49.185,-36.179,-0.60007
-51.665,-37.754,0.65724
-50.447,-36.952,-0.038669
-48.998,-36.793,0.15607
-48.848,-37.381,0.91384
-60.641,-41.131,1.5329
-59.373,-39.721,1.1267
-63.11,-43.901,2.3408
-61.832,-42.588,1.878
-60.103,-42.366,1.772
-59.608,-43.389,2.0394
-58.488,-42.076,1.6903
-65.3,-47.473,2.8255
-64.376,-45.472,2.7776
-64.052,-52.175,2.4144
-65.125,-49.82,2.6245
-64.592,-48.382,3.9153
-63.912,-49.222,4.7549
-63.011,-47.235,4.2553
-60.639,-44.67,2.5954
-59.078,-44.307,2.4392
-62.379,-44.99,2.8128
-61.79,-45.89,3.4016
-61.292,-46.701,4.0824
-58.589,-45.099,3.0327
-57.521,-43.927,2.4176
-60.818,-47.325,4.7959
-59.609,-46.227,3.8423
-58.147,-45.771,3.7302
-57.762,-46.334,4.4196
-56.708,-45.31,3.6702
-49.976,-38.416,1.4962
-48.706,-38.048,1.6829
-52.916,-38.844,1.3107
-51.345,-38.641,1.3994
-51.006,-39.474,1.9641
-52.167,-40.699,2.2429
-50.721,-40.361,2.4368
-56.098,-39.333,1.1372
-54.522,-39.102,1.2377
-57.723,-39.571,1.1212
-57.322,-40.72,1.454
-56.887,-41.797,1.718
-53.688,-41.083,2.0287
-53.328,-41.934,2.4291
-54.093,-40.112,1.6924
-55.262,-41.453,1.8568
-56.455,-42.711,2.0519
-54.508,-43.098,2.6974
-53.027,-42.688,2.9267
-56.025,-43.523,2.5124
-55.674,-44.244,3.086
-55.337,-44.834,3.7543
-48.497,-38.701,2.3491
-50.456,-41.151,2.8935
-49.458,-39.963,2.6361
-48.278,-39.457,2.9839
-48.029,-40.116,3.6107
-52.8,-43.351,3.5464
-51.605,-42.288,3.1698
-55.031,-45.37,4.5012
-53.949,-44.368,3.9691
-52.55,-43.953,4.2447
-52.293,-44.489,5
-51.119,-43.579,4.4901
-48.908,-41.439,3.7809
-47.81,-40.824,4.2061
-50.203,-41.888,3.4737
-49.926,-42.558,4.0871
-49.676,-43.199,4.7653
-47.622,-41.481,4.8253
-49.424,-43.807,5.459
-48.453,-42.771,5.0541
-47.456,-42.096,5.5211
-47.271,-42.717,6.2559
-60.059,-54.676,1.7566
-62.195,-53.945,2.0715
-56.602,-55.74,1.2999
-58.246,-55.188,1.4611
-59.051,-54.688,2.2703
-58.047,-54.686,2.7985
-59.879,-54.437,3.1127
-53.809,-57.545,1.6345
-55.194,-56.512,1.3754
-51.236,-59.586,2.7587
-52.457,-58.572,2.106
-52.74,-57.316,2.232
-51.691,-57.133,2.877
-53.204,-56.292,2.5518
-56.379,-54.982,2.5866
-57.167,-54.806,3.3645
-55.689,-55.555,1.8842
-54.775,-55.556,2.4996
-53.862,-55.699,3.2005
-56.33,-55.044,3.9737
-58.016,-54.787,4.2381
-52.983,-55.944,3.9261
-54.654,-55.423,3.8837
-55.541,-55.415,4.6056
-54.847,-55.847,5.2256
-56.51,-55.443,5.3669
-49.042,-61.735,4.231
-49.99,-60.675,3.5182
-48.265,-64.097,5.4221
-48.413,-62.834,4.8712
-47.987,-61.538,4.8647
-47.037,-61.529,5.556
-47.677,-60.328,4.9008
-48.49,-66.93,5.9706
-48.36,-65.513,5.7828
-48.636,-68.062,6.1398
-48.739,-66.519,6.9051
-48.064,-65.141,7.4155
-47.042,-62.75,6.1962
-46.376,-61.628,6.2429
-47.784,-63.924,6.0986
-47.468,-63.958,6.828
-47.056,-63.998,7.6255
-45.88,-61.822,7.0434
-45.954,-60.47,6.3876
-46.18,-63.021,7.7222
-45.375,-62.053,7.8701
-44.918,-60.997,8.0793
-53.092,-56.291,5.31
-54.125,-56.369,5.9452
-51.297,-56.523,4.1812
-52.138,-56.33,4.7817
-51.365,-56.772,5.5875
-49.555,-57.203,6.0454
-50.649,-57.261,6.4237
-50.192,-58.062,3.4408
-50.603,-57.105,3.7091
-50.047,-59.282,3.3906
-48.826,-59.146,4.1533
-47.624,-59.097,4.9777
-48.569,-57.462,5.6285
-47.806,-57.768,6.508
-49.537,-57.218,4.6243
-47.921,-58.071,5.1883
-46.673,-59.181,5.8037
-46.437,-58.52,6.9389
-47.25,-58.162,7.3257
-45.953,-59.367,6.6354
-45.408,-59.679,7.5015
-44.924,-59.96,8.3821
-53.511,-56.898,6.6034
-55.227,-56.465,6.5254
-49.983,-57.794,7.2085
-51.817,-57.394,6.8406
-52.973,-57.526,7.3136
-52.473,-58.123,8.0407
-54.158,-57.658,7.8613
-46.753,-58.543,8.193
-48.319,-58.151,7.6866
-45.473,-59.2,8.7272
-46.367,-58.941,9.0443
-47.482,-58.983,9.3656
-50.75,-58.497,8.3865
-51.976,-58.607,8.7893
-49.5,-58.317,8.0115
-49.005,-58.77,8.8407
-48.679,-59.13,9.6803
-51.477,-59.007,9.6497
-53.228,-58.702,9.3401
-49.866,-59.209,10.05
-51.12,-59.281,10.472
-52.468,-59.362,10.896
-48.03,-43.954,6.5175
-47.162,-43.282,6.9795
-50.571,-44.677,5.9491
-49.191,-44.349,6.2123
-48.952,-44.832,6.9765
-50.07,-45.59,7.5416
-48.784,-45.227,7.7502
-53.364,-45.417,5.5408
-51.982,-45.022,5.7418
-56.031,-46.29,5.1602
-54.713,-45.85,5.3173
-54.379,-46.324,6.1438
-55.338,-47.243,6.8548
-54.018,-46.806,6.9706
-51.386,-45.994,7.353
-51.118,-46.378,8.1498
-51.676,-45.525,6.5455
-52.707,-46.392,7.1249
-53.687,-47.22,7.7626
-52.102,-47.163,8.759
-50.843,-46.748,8.9905
-54.611,-48.166,8.4883
-53.37,-47.656,8.5978
-53.017,-48.084,9.3687
-53.888,-49.156,10.029
-52.629,-48.556,10.159
-58.865,-47.354,5.3101
-57.471,-46.8,5.1723
-62.05,-48.67,5.7143
-60.42,-47.94,5.5504
-60.095,-48.494,6.328
-61.209,-50.107,7.2114
-59.765,-49.078,7.1655
-63.572,-51.719,4.5159
-63.318,-50.07,5.4525
-63.044,-53.054,3.258
-61.894,-53.691,3.7489
-60.892,-54.157,4.2142
-62.028,-51.701,6.6611
-61.454,-52.44,7.1873
-62.673,-50.899,6.0723
-61.786,-53.265,5.4444
-59.896,-54.471,4.6593
-60.158,-54.392,6.2915
-60.888,-53.15,7.6869
-59.063,-54.782,5.2091
-58.3,-55.126,5.6793
-57.647,-55.558,6.2063
-55.268,-49.837,9.9949
-54.86,-50.363,10.718
-56.038,-48.809,8.4871
-55.654,-49.328,9.2378
-56.644,-50.553,10.052
-58.199,-51.465,10.133
-57.765,-52.035,10.74
-56.769,-47.783,6.8843
-56.409,-48.26,7.6992
-57.141,-47.283,6.0179
-58.21,-48.345,6.9781
-59.39,-49.649,7.9673
-58.616,-50.875,9.4684
-59.487,-52.786,9.805
-57.445,-49.444,8.5706
-59.014,-50.272,8.7452
-60.39,-51.469,8.5647
-59.758,-54.415,8.6696
-59.245,-54.977,9.1831
-60.332,-53.806,8.1663
-58.855,-55.386,7.2281
-57.058,-56.035,6.7456
-55.77,-51.598,11.379
-54.416,-50.899,11.379
-58.516,-53.943,10.961
-57.237,-52.569,11.384
-56.779,-53.087,11.973
-57.536,-54.937,12.133
-56.281,-53.556,12.507
-57.742,-56.439,8.2876
-58.766,-55.55,9.7267
-56.464,-56.573,7.315
-55.927,-57.174,7.9133
-55.466,-57.74,8.5891
-57.782,-56.574,10.95
-57.346,-57.004,11.551
-58.265,-56.075,10.338
-56.758,-57.523,9.5668
-54.996,-58.26,9.3222
-55.971,-58.356,10.89
-56.949,-57.322,12.163
-54.61,-58.68,10.032
-54.191,-59.068,10.763
-53.894,-59.383,11.484
-47.083,-43.698,7.6911
-48.63,-45.595,8.5589
-47.746,-44.758,8.0068
-47.074,-44.035,8.444
-46.975,-44.32,9.2464
-50.512,-47.04,9.7798
-49.596,-46.322,9.1756
-52.234,-49.033,10.943
-51.386,-47.943,10.328
-50.15,-47.394,10.578
-49.773,-47.851,11.263
-48.977,-46.945,10.726
-47.504,-45.31,9.6177
-46.903,-44.544,10.09
-48.434,-45.869,9.3623
-48.208,-46.115,10.152
-47.898,-46.48,10.911
-46.752,-44.79,10.897
-47.556,-46.865,11.621
-47.066,-45.895,11.193
-46.611,-45.123,11.664
-46.372,-45.472,12.399
-53.984,-51.383,11.975
-53.07,-50.209,11.472
-55.831,-53.988,13.031
-54.836,-52.568,12.519
-53.506,-51.82,12.541
-53.081,-52.192,13.139
-52.212,-51.107,12.64
-56.542,-57.588,12.779
-56.635,-55.638,13.178
-55.323,-58.952,12.353
-56.197,-57.64,13.454
-55.855,-55.942,14.303
-53.966,-53.271,13.668
-52.691,-52.482,13.753
-55.385,-54.301,13.565
-55.044,-54.5,14.11
-54.62,-54.638,14.664
-52.325,-52.742,14.331
-51.413,-51.766,13.91
-53.196,-53.652,14.826
-51.908,-52.902,14.985
-50.647,-52.2,15.204
-46.438,-46.634,12.632
-46.12,-45.852,13.119
-48.252,-47.832,12.131
-47.203,-47.296,12.352
-46.801,-47.734,13.054
-47.463,-48.73,13.485
-46.46,-48.139,13.727
-50.608,-48.932,11.775
-49.4,-48.361,11.97
-51.822,-49.572,11.623
-51.431,-50.062,12.229
-50.994,-50.443,12.861
-48.61,-49.301,13.318
-48.265,-49.652,13.923
-49.025,-48.863,12.667
-49.812,-49.846,13.079
-50.605,-50.818,13.493
-49.048,-50.467,14.329
-47.888,-49.885,14.587
-50.205,-51.122,14.129
-49.856,-51.356,14.783
-49.454,-51.534,15.458
-45.852,-46.267,13.822
-46.15,-48.469,14.387
-45.782,-47.442,14.037
-45.565,-46.623,14.523
-45.278,-46.93,15.181
-47.566,-50.123,15.226
-46.829,-49.337,14.791
-48.324,-50.891,15.672
-47.238,-50.293,15.885
-46.24,-49.73,16.044
-45.227,-47.999,15.345
-45.033,-47.158,15.82
-45.855,-48.718,15.058
-45.611,-48.949,15.68
-45.345,-49.125,16.308
-44.839,-47.412,16.419
-44.777,-48.381,16.602
-44.672,-47.553,17.057
-59.044,-4.6318,-29.67
-56.553,-5.3483,-30.453
-57.857,-5.1364,-30.179
-58.821,-5.9107,-29.415
-58.631,-7.214,-28.935
-53.789,-5.7436,-30.562
-55.131,-5.5685,-30.507
-51.465,-6.446,-31.276
-52.486,-6.1214,-30.741
-53.756,-6.8949,-30.46
-54.113,-8.0656,-30.709
-55.089,-7.8421,-30.108
-57.46,-7.5095,-29.35
-58.043,-8.5783,-28.294
-56.323,-6.472,-30.049
-56.3,-7.6249,-29.739
-56.071,-9.0352,-29.3
-57.288,-9.8156,-27.571
-55.634,-10.518,-28.749
-56.321,-10.263,-28.032
-56.226,-11.007,-26.929
-55.172,-12.166,-26.268
-50.763,-6.3873,-33.718
-50.882,-6.5861,-32.318
-50.853,-5.4845,-36.688
-50.792,-5.949,-35.151
-51.941,-6.9585,-34.498
-53.285,-7.6123,-35.312
-53.24,-7.9741,-33.947
-50.825,-4.7918,-40.036
-50.912,-5.0555,-38.339
-49.713,-5.647,-43.586
-50.604,-4.951,-41.915
-51.974,-5.9723,-41.142
-52.477,-7.9257,-41.874
-53.306,-7.1095,-40.242
-53.41,-7.2016,-36.787
-54.596,-8.4575,-35.978
-52.153,-6.0833,-37.547
-53.462,-6.9347,-38.399
-54.589,-8.4104,-39.31
-55.829,-9.7766,-36.423
-55.739,-10.007,-34.933
-54.988,-10.587,-39.77
-55.781,-9.8866,-38.156
-56.709,-11.533,-36.778
-56.984,-13.609,-36.931
-57.365,-13.217,-35.166
-54.458,-12.76,-27.008
-54.357,-13.492,-25.793
-55.277,-10.731,-29.758
-54.917,-11.87,-28.333
-54.481,-13.158,-28.155
-55,-13.416,-29.343
-54.442,-14.455,-28.062
-53.531,-8.1982,-31.605
-54.711,-9.2871,-30.966
-52.164,-7.3462,-31.953
-53.309,-8.1609,-32.738
-54.484,-9.0637,-33.311
-55.536,-12.127,-30.877
-55.714,-13.416,-30.68
-55.316,-10.734,-31.035
-55.462,-10.586,-32.276
-55.619,-10.264,-33.613
-56.358,-13.343,-31.976
-56.017,-14.668,-30.537
-56.382,-11.668,-33.574
-56.981,-13.198,-33.452
-57.642,-14.757,-33.438
-54.062,-15.138,-25.537
-54.82,-15.874,-27.974
-54.22,-15.625,-26.77
-54.228,-16.732,-25.442
-54.911,-18.352,-25.524
-56.566,-16.007,-30.393
-55.633,-15.95,-29.183
-58.081,-16.448,-33.51
-57.527,-16.119,-31.773
-57.32,-17.375,-30.398
-58.04,-18.799,-30.587
-57.206,-18.589,-29.131
-55.515,-18.521,-26.716
-55.874,-19.668,-25.669
-55.42,-17.252,-27.903
-56.262,-18.59,-27.872
-57.305,-19.835,-27.982
-57.16,-20.872,-25.979
-58.425,-21.155,-28.174
-57.772,-20.998,-27.001
-58.512,-21.995,-26.271
-59.969,-23.339,-26.677
-46.268,-7.9638,-45.231
-48.224,-6.8705,-44.76
-42.291,-9.3716,-44.836
-44.289,-8.8706,-45.236
-45.527,-9.8763,-44.059
-44.842,-11.049,-42.286
-46.736,-10.848,-42.877
-39.021,-9.4642,-43.93
-40.596,-9.4841,-44.361
-36.345,-9.2966,-43.081
-37.755,-9.3831,-43.55
-39.318,-9.7828,-42.229
-39.575,-9.9161,-40.577
-40.696,-10.079,-40.806
-43.221,-10.889,-41.684
-44.421,-11.617,-40.527
-41.96,-10.232,-42.985
-41.852,-10.441,-41.14
-41.975,-10.584,-39.513
-44.244,-11.967,-38.802
-45.536,-12.533,-39.41
-42.069,-10.863,-37.899
-43.164,-11.412,-38.318
-44.233,-12.438,-37.259
-44.25,-13.019,-35.641
-45.214,-13.683,-36.218
-34.138,-9.0376,-41.447
-35.207,-9.1051,-42.373
-33.247,-9.1168,-39.207
-33.562,-9.0204,-40.358
-34.918,-10.268,-40.509
-35.75,-11.252,-39.367
-36.78,-10.709,-39.821
-33.215,-9.3333,-36.522
-33.307,-9.1717,-37.846
-32.673,-9.5162,-33.664
-33.137,-9.4037,-35.007
-33.684,-10.531,-35.557
-34.206,-11.924,-34.716
-34.265,-11.904,-36.067
-34.934,-11.685,-38.541
-36.822,-12.12,-37.953
-33.681,-10.533,-38.37
-34.32,-11.905,-37.418
-35.191,-13.178,-36.347
-37.648,-12.957,-36.576
-38.349,-11.943,-36.687
-35.964,-14.398,-35.333
-36.828,-13.818,-36.123
-38.435,-13.933,-35.14
-39.005,-15.136,-33.844
-39.447,-13.857,-33.672
-43.312,-12.378,-35.077
-44.24,-13.704,-33.985
-41.075,-10.461,-37.53
-42.221,-11.229,-36.268
-42.372,-11.734,-34.505
-41.479,-11.338,-33.945
-42.523,-12.375,-32.63
-38.628,-9.9807,-40.325
-39.883,-10.067,-38.888
-37.125,-9.9097,-41.605
-37.64,-10.277,-40.136
-38.317,-10.62,-38.462
-40.43,-10.715,-35.456
-40.666,-11.319,-33.629
-40.131,-10.301,-37.235
-39.413,-10.52,-36.989
-38.824,-11.108,-36.836
-40.063,-11.885,-33.486
-40.868,-12.306,-31.829
-39.325,-11.809,-35.102
-39.712,-12.773,-33.529
-40.122,-14.049,-32.041
-44.234,-14.514,-32.18
-45.004,-15.246,-32.939
-42.637,-13.26,-30.723
-43.477,-13.785,-31.39
-44.236,-15.488,-30.398
-44.161,-16.534,-28.791
-44.867,-17.239,-29.615
-40.997,-13.657,-30.282
-41.695,-13.139,-30.338
-40.41,-15.578,-30.799
-40.627,-14.519,-30.49
-41.146,-15.309,-28.909
-41.179,-17.086,-27.863
-41.614,-16.25,-27.543
-43.368,-15.971,-28.029
-43.974,-17.712,-27.155
-42.618,-14.433,-29.01
-42.437,-15.846,-27.57
-42.171,-17.504,-26.303
-43.686,-19.005,-25.66
-44.503,-19.445,-26.37
-41.879,-19.393,-25.354
-42.696,-18.926,-25.257
-43.21,-20.489,-24.221
-42.635,-22.247,-23.078
-43.642,-22.114,-23.301
-60.242,-23.944,-27.888
-61.097,-25.185,-27.153
-58.875,-21.684,-29.75
-59.409,-22.741,-28.684
-59.725,-24.72,-29.147
-58.287,-25.649,-29.994
-59.279,-26.918,-29.235
-58.262,-19.473,-32.343
-58.548,-20.561,-31.025
-57.324,-17.13,-35.323
-57.91,-18.397,-33.818
-57.19,-20.242,-33.762
-55.227,-20.674,-34.395
-56.064,-22.019,-33.215
-57.453,-24.461,-30.968
-56.427,-26.233,-30.261
-58.298,-22.469,-31.199
-56.781,-23.325,-32.02
-54.858,-23.641,-32.241
-54.516,-26.524,-30.15
-55.378,-27.867,-29.328
-52.923,-23.702,-32.108
-53.698,-25.138,-31.128
-52.712,-26.559,-29.912
-51.033,-26.489,-29.648
-51.874,-27.96,-28.686
-55.494,-14.256,-38.27
-56.454,-15.742,-36.841
-53.221,-11.56,-40.714
-54.36,-12.908,-39.551
-53.374,-14.734,-38.69
-51.208,-14.924,-38.482
-52.273,-16.25,-37.465
-50.816,-9.1991,-42.885
-52.036,-10.35,-41.834
-49.505,-8.0545,-43.882
-48.764,-10.189,-43.138
-47.871,-11.767,-41.7
-50.101,-13.773,-39.487
-49.24,-14.955,-37.978
-51.121,-12.316,-40.86
-49.003,-12.738,-40.555
-47.097,-12.822,-39.994
-47.546,-14.779,-37.424
-48.55,-16.046,-36.584
-46.555,-13.608,-38.381
-46.206,-14.232,-36.747
-46.017,-15.041,-35.334
-50.17,-24.838,-30.656
-49.489,-26.134,-29.14
-52.066,-22.158,-33.148
-51.033,-23.556,-31.892
-49.339,-23.171,-31.501
-48.666,-21.54,-32.282
-47.993,-22.692,-30.749
-54.292,-19.189,-35.488
